MEASURE,REGION_TYPE,ASGS_2021,FREQ,TIME_PERIOD,value
ERP,SA2,213011338,A,2017,19786
ERP,SA2,213011338,A,2018,19893
ERP,SA2,213011338,A,2019,19915
ERP,SA2,213011338,A,2020,19633
ERP,SA2,213011338,A,2021,18770
ERP,SA2,213011338,A,2022,18266
ERP,SA2,213011338,A,2023,18527
ERP,SA2,213011338,A,2024,18724
ERP,SA2,213011338,A,2025,18693
ERP,SA2,213031351,A,2016,12058
ERP,SA2,213031351,A,2017,12148
ERP,SA2,213031351,A,2018,12258
ERP,SA2,213031351,A,2019,12447
ERP,SA2,213031351,A,2020,12370
ERP,SA2,213031351,A,2021,11881
ERP,SA2,213031351,A,2022,11960
ERP,SA2,213031351,A,2023,12548
ERP,SA2,213031351,A,2024,12883
ERP,SA2,213031351,A,2025,13007
ERP,SA2,213041578,A,2016,11297
ERP,SA2,213041578,A,2017,12195
ERP,SA2,213041578,A,2018,13173
ERP,SA2,213041578,A,2019,14242
ERP,SA2,213041578,A,2020,15664
ERP,SA2,213041578,A,2021,16926
ERP,SA2,213041578,A,2022,18660
ERP,SA2,213041578,A,2023,20128
ERP,SA2,213041578,A,2024,21641
ERP,SA2,213041578,A,2025,22821
ERP,SA2,213051363,A,2016,9385
ERP,SA2,213051363,A,2017,10255
ERP,SA2,213051363,A,2018,10899
ERP,SA2,213051363,A,2019,11499
ERP,SA2,213051363,A,2020,11972
ERP,SA2,213051363,A,2021,11643
ERP,SA2,213051363,A,2022,11839
ERP,SA2,213051363,A,2023,12359
ERP,SA2,213051363,A,2024,12672
ERP,SA2,213051363,A,2025,12816
ERP,SA2,213051590,A,2016,13650
ERP,SA2,213051590,A,2017,13875
ERP,SA2,213051590,A,2018,13994
ERP,SA2,213051590,A,2019,14106
ERP,SA2,213051590,A,2020,13913
ERP,SA2,213051590,A,2021,13704
ERP,SA2,213051590,A,2022,13692
ERP,SA2,213051590,A,2023,13850
ERP,SA2,213051590,A,2024,14106
ERP,SA2,213051590,A,2025,14135
ERP,SA2,215021399,A,2016,5947
ERP,SA2,215021399,A,2017,6054
ERP,SA2,215021399,A,2018,6121
ERP,SA2,215021399,A,2019,6158
ERP,SA2,215021399,A,2020,6210
ERP,SA2,215021399,A,2021,6123
ERP,SA2,215021399,A,2022,6070
ERP,SA2,215021399,A,2023,6023
ERP,SA2,215021399,A,2024,6043
ERP,SA2,215021399,A,2025,6055
ERP,SA2,215031400,A,2016,6285
ERP,SA2,215031400,A,2017,6225
ERP,SA2,215031400,A,2018,6218
ERP,SA2,215031400,A,2019,6170
ERP,SA2,215031400,A,2020,6160
ERP,SA2,215031400,A,2021,6136
ERP,SA2,215031400,A,2022,6105
ERP,SA2,215031400,A,2023,6017
ERP,SA2,215031400,A,2024,5925
ERP,SA2,215031400,A,2025,5891
ERP,SA2,216021414,A,2016,8021
ERP,SA2,216021414,A,2017,8172
ERP,SA2,216021414,A,2018,8297
ERP,SA2,216021414,A,2019,8418
ERP,SA2,216021414,A,2020,8508
ERP,SA2,216021414,A,2021,8593
ERP,SA2,216021414,A,2022,8689
ERP,SA2,216021414,A,2023,8766
ERP,SA2,216021414,A,2024,8818
ERP,SA2,216021414,A,2025,8953
ERP,SA2,217031473,A,2016,5381
ERP,SA2,217031473,A,2017,5420
ERP,SA2,217031473,A,2018,5475
ERP,SA2,217031473,A,2019,5529
ERP,SA2,217031473,A,2020,5600
ERP,SA2,217031473,A,2021,5645
ERP,SA2,217031473,A,2022,5583
ERP,SA2,217031473,A,2023,5629
ERP,SA2,217031473,A,2024,5667
ERP,SA2,217031473,A,2025,5670
ERP,SA2,301011001,A,2016,16906
ERP,SA2,301011001,A,2017,16956
ERP,SA2,301011001,A,2018,16989
ERP,SA2,301011001,A,2019,17074
ERP,SA2,301011001,A,2020,17002
ERP,SA2,301011001,A,2021,16867
ERP,SA2,301011001,A,2022,16842
ERP,SA2,301011001,A,2023,17079
ERP,SA2,301011001,A,2024,17225
ERP,SA2,301011001,A,2025,17361
ERP,SA2,302011026,A,2016,7890
ERP,SA2,302011026,A,2017,7886
ERP,SA2,302011026,A,2018,7930
ERP,SA2,302011026,A,2019,7955
ERP,SA2,302011026,A,2020,7993
ERP,SA2,302011026,A,2021,8017
ERP,SA2,302011026,A,2022,8192
ERP,SA2,302011026,A,2023,8386
ERP,SA2,302011026,A,2024,8580
ERP,SA2,302011026,A,2025,8886
ERP,SA2,302041044,A,2016,7026
ERP,SA2,302041044,A,2017,7014
ERP,SA2,302041044,A,2018,7047
ERP,SA2,302041044,A,2019,7012
ERP,SA2,302041044,A,2020,6939
ERP,SA2,302041044,A,2021,6905
ERP,SA2,302041044,A,2022,6905
ERP,SA2,302041044,A,2023,6919
ERP,SA2,302041044,A,2024,6952
ERP,SA2,302041044,A,2025,6975
ERP,SA2,303021058,A,2016,5843
ERP,SA2,303021058,A,2017,6540
ERP,SA2,303021058,A,2018,7096
ERP,SA2,303021058,A,2019,7770
ERP,SA2,303021058,A,2020,8363
ERP,SA2,303021058,A,2021,8774
ERP,SA2,303021058,A,2022,9195
ERP,SA2,303021058,A,2023,9666
ERP,SA2,303021058,A,2024,10049
ERP,SA2,303021058,A,2025,10367
ERP,SA2,303051072,A,2016,8810
ERP,SA2,303051072,A,2017,8854
ERP,SA2,303051072,A,2018,8945
ERP,SA2,303051072,A,2019,9071
ERP,SA2,303051072,A,2020,9110
ERP,SA2,303051072,A,2021,9139
ERP,SA2,303051072,A,2022,9339
ERP,SA2,303051072,A,2023,9642
ERP,SA2,303051072,A,2024,9961
ERP,SA2,303051072,A,2025,10205
ERP,SA2,304021089,A,2016,4245
ERP,SA2,304021089,A,2017,4297
ERP,SA2,304021089,A,2018,4349
ERP,SA2,304021089,A,2019,4373
ERP,SA2,304021089,A,2020,4426
ERP,SA2,304021089,A,2021,4410
ERP,SA2,304021089,A,2022,4447
ERP,SA2,304021089,A,2023,4515
ERP,SA2,304021089,A,2024,4597
ERP,SA2,304021089,A,2025,4632
ERP,SA2,305021114,A,2016,7071
ERP,SA2,305021114,A,2017,7181
ERP,SA2,305021114,A,2018,7308
ERP,SA2,305021114,A,2019,7440
ERP,SA2,305021114,A,2020,7571
ERP,SA2,305021114,A,2021,7503
ERP,SA2,305021114,A,2022,7547
ERP,SA2,305021114,A,2023,7749
ERP,SA2,305021114,A,2024,7864
ERP,SA2,305021114,A,2025,7925
ERP,SA2,305031130,A,2016,7582
ERP,SA2,305031130,A,2017,7779
ERP,SA2,305031130,A,2018,7916
ERP,SA2,305031130,A,2019,8137
ERP,SA2,305031130,A,2020,8214
ERP,SA2,305031130,A,2021,8117
ERP,SA2,305031130,A,2022,8259
ERP,SA2,305031130,A,2023,8728
ERP,SA2,305031130,A,2024,8827
ERP,SA2,305031130,A,2025,8951
ERP,SA2,306011140,A,2016,3715
ERP,SA2,306011140,A,2017,3732
ERP,SA2,306011140,A,2018,3744
ERP,SA2,306011140,A,2019,3787
ERP,SA2,306011140,A,2020,3781
ERP,SA2,306011140,A,2021,3781
ERP,SA2,306011140,A,2022,3763
ERP,SA2,306011140,A,2023,3809
ERP,SA2,306011140,A,2024,3837
ERP,SA2,306011140,A,2025,3856
ERP,SA2,306021156,A,2016,8462
ERP,SA2,306021156,A,2017,8519
ERP,SA2,306021156,A,2018,8553
ERP,SA2,306021156,A,2019,8572
ERP,SA2,306021156,A,2020,8537
ERP,SA2,306021156,A,2021,8456
ERP,SA2,306021156,A,2022,8452
ERP,SA2,306021156,A,2023,8559
ERP,SA2,306021156,A,2024,8575
ERP,SA2,306021156,A,2025,8573
ERP,SA2,306051170,A,2016,11348
ERP,SA2,306051170,A,2017,11495
ERP,SA2,306051170,A,2018,11689
ERP,SA2,306051170,A,2019,11812
ERP,SA2,306051170,A,2020,11965
ERP,SA2,306051170,A,2021,11994
ERP,SA2,306051170,A,2022,12141
ERP,SA2,306051170,A,2023,12355
ERP,SA2,306051170,A,2024,12577
ERP,SA2,306051170,A,2025,12752
ERP,SA2,308031209,A,2016,5067
ERP,SA2,308031209,A,2017,5128
ERP,SA2,308031209,A,2018,5099
ERP,SA2,308031209,A,2019,5140
ERP,SA2,308031209,A,2020,5199
ERP,SA2,308031209,A,2021,5284
ERP,SA2,308031209,A,2022,5445
ERP,SA2,308031209,A,2023,5561
ERP,SA2,308031209,A,2024,5778
ERP,SA2,308031209,A,2025,6002
ERP,SA2,308041529,A,2016,5883
ERP,SA2,308041529,A,2017,5932
ERP,SA2,308041529,A,2018,5926
ERP,SA2,308041529,A,2019,5949
ERP,SA2,308041529,A,2020,5845
ERP,SA2,308041529,A,2021,5757
ERP,SA2,308041529,A,2022,5783
ERP,SA2,308041529,A,2023,5810
ERP,SA2,308041529,A,2024,5838
ERP,SA2,308041529,A,2025,5847
ERP,SA2,309011227,A,2016,12636
ERP,SA2,309011227,A,2017,13047
ERP,SA2,309011227,A,2018,13377
ERP,SA2,309011227,A,2019,13598
ERP,SA2,309011227,A,2020,13931
ERP,SA2,309011227,A,2021,14229
ERP,SA2,309011227,A,2022,14725
ERP,SA2,309011227,A,2023,15224
ERP,SA2,309011227,A,2024,15757
ERP,SA2,309011227,A,2025,16126
ERP,SA2,309021230,A,2016,6223
ERP,SA2,309021230,A,2017,6274
ERP,SA2,309021230,A,2018,6304
ERP,SA2,309021230,A,2019,6377
ERP,SA2,309021230,A,2020,6499
ERP,SA2,309021230,A,2021,6540
ERP,SA2,309021230,A,2022,6645
ERP,SA2,309021230,A,2023,6865
ERP,SA2,309021230,A,2024,7021
ERP,SA2,309021230,A,2025,7204
ERP,SA2,309051244,A,2016,18832
ERP,SA2,309051244,A,2017,19219
ERP,SA2,309051244,A,2018,19447
ERP,SA2,309051244,A,2019,19544
ERP,SA2,309051244,A,2020,19663
ERP,SA2,309051244,A,2021,19870
ERP,SA2,309051244,A,2022,19953
ERP,SA2,309051244,A,2023,20179
ERP,SA2,309051244,A,2024,20536
ERP,SA2,309051244,A,2025,20770
ERP,SA2,309071555,A,2016,3646
ERP,SA2,309071555,A,2017,5533
ERP,SA2,309071555,A,2018,7454
ERP,SA2,309071555,A,2019,8877
ERP,SA2,309071555,A,2020,9943
ERP,SA2,309071555,A,2021,10699
ERP,SA2,309071555,A,2022,11524
ERP,SA2,309071555,A,2023,12121
ERP,SA2,309071555,A,2024,12614
ERP,SA2,309071555,A,2025,12833
ERP,SA2,309101267,A,2016,9015
ERP,SA2,309101267,A,2017,9205
ERP,SA2,309101267,A,2018,9384
ERP,SA2,309101267,A,2019,9726
ERP,SA2,309101267,A,2020,9882
ERP,SA2,309101267,A,2021,9980
ERP,SA2,309101267,A,2022,10072
ERP,SA2,309101267,A,2023,10394
ERP,SA2,309101267,A,2024,10639
ERP,SA2,309101267,A,2025,10728
ERP,SA2,310011564,A,2016,22243
ERP,SA2,310011564,A,2017,22388
ERP,SA2,310011564,A,2018,22549
ERP,SA2,310011564,A,2019,22726
ERP,SA2,310011564,A,2020,22896
ERP,SA2,310011564,A,2021,22916
ERP,SA2,310011564,A,2022,23034
ERP,SA2,310011564,A,2023,23599
ERP,SA2,310011564,A,2024,23983
ERP,SA2,310011564,A,2025,24080
ERP,SA2,310021279,A,2016,3
ERP,SA2,310021279,A,2017,3
ERP,SA2,310021279,A,2018,3
ERP,SA2,310021279,A,2019,0
ERP,SA2,310021279,A,2020,0
ERP,SA2,310021279,A,2021,0
ERP,SA2,310021279,A,2022,0
ERP,SA2,310021279,A,2023,0
ERP,SA2,310021279,A,2024,0
ERP,SA2,310021279,A,2025,0
ERP,SA2,310031295,A,2016,3164
ERP,SA2,310031295,A,2017,3127
ERP,SA2,310031295,A,2018,3136
ERP,SA2,310031295,A,2019,3086
ERP,SA2,310031295,A,2020,3078
ERP,SA2,310031295,A,2021,3115
ERP,SA2,310031295,A,2022,3126
ERP,SA2,310031295,A,2023,3163
ERP,SA2,310031295,A,2024,3169
ERP,SA2,310031295,A,2025,3168
ERP,SA2,311021307,A,2016,13868
ERP,SA2,311021307,A,2017,13933
ERP,SA2,311021307,A,2018,13915
ERP,SA2,311021307,A,2019,14044
ERP,SA2,311021307,A,2020,14022
ERP,SA2,311021307,A,2021,13806
ERP,SA2,311021307,A,2022,13745
ERP,SA2,311021307,A,2023,14072
ERP,SA2,311021307,A,2024,14315
ERP,SA2,311021307,A,2025,14488
ERP,SA2,311041568,A,2016,6805
ERP,SA2,311041568,A,2017,7113
ERP,SA2,311041568,A,2018,7551
ERP,SA2,311041568,A,2019,8276
ERP,SA2,311041568,A,2020,9303
ERP,SA2,311041568,A,2021,10191
ERP,SA2,311041568,A,2022,10913
ERP,SA2,311041568,A,2023,11540
ERP,SA2,311041568,A,2024,12357
ERP,SA2,311041568,A,2025,13360
ERP,SA2,311061334,A,2016,9601
ERP,SA2,311061334,A,2017,9712
ERP,SA2,311061334,A,2018,9847
ERP,SA2,311061334,A,2019,9947
ERP,SA2,311061334,A,2020,9968
ERP,SA2,311061334,A,2021,9965
ERP,SA2,311061334,A,2022,9987
ERP,SA2,311061334,A,2023,10168
ERP,SA2,311061334,A,2024,10291
ERP,SA2,311061334,A,2025,10328
ERP,SA2,312021346,A,2016,3793
ERP,SA2,312021346,A,2017,3875
ERP,SA2,312021346,A,2018,3938
ERP,SA2,312021346,A,2019,3972
ERP,SA2,312021346,A,2020,4014
ERP,SA2,312021346,A,2021,4079
ERP,SA2,312021346,A,2022,4117
ERP,SA2,312021346,A,2023,4136
ERP,SA2,312021346,A,2024,4131
ERP,SA2,312021346,A,2025,4154
ERP,SA2,313031371,A,2016,8086
ERP,SA2,313031371,A,2017,8373
ERP,SA2,313031371,A,2018,8489
ERP,SA2,313031371,A,2019,8663
ERP,SA2,313031371,A,2020,8934
ERP,SA2,313031371,A,2021,9245
ERP,SA2,313031371,A,2022,9613
ERP,SA2,313031371,A,2023,9997
ERP,SA2,313031371,A,2024,10415
ERP,SA2,313031371,A,2025,10806
ERP,SA2,314011383,A,2016,19474
ERP,SA2,314011383,A,2017,19676
ERP,SA2,314011383,A,2018,19847
ERP,SA2,314011383,A,2019,19942
ERP,SA2,314011383,A,2020,20037
ERP,SA2,314011383,A,2021,20050
ERP,SA2,314011383,A,2022,20244
ERP,SA2,314011383,A,2023,20675
ERP,SA2,314011383,A,2024,21109
ERP,SA2,314011383,A,2025,21462
ERP,SA2,314011387,A,2016,12106
ERP,SA2,314011387,A,2017,12294
ERP,SA2,314011387,A,2018,12405
ERP,SA2,314011387,A,2019,12420
ERP,SA2,314011387,A,2020,12545
ERP,SA2,314011387,A,2021,12569
ERP,SA2,314011387,A,2022,12693
ERP,SA2,314011387,A,2023,12865
ERP,SA2,314011387,A,2024,13087
ERP,SA2,314011387,A,2025,13239
ERP,SA2,315031408,A,2016,4834
ERP,SA2,315031408,A,2017,4776
ERP,SA2,315031408,A,2018,4778
ERP,SA2,315031408,A,2019,4792
ERP,SA2,315031408,A,2020,4781
ERP,SA2,315031408,A,2021,4781
ERP,SA2,315031408,A,2022,4792
ERP,SA2,315031408,A,2023,4838
ERP,SA2,315031408,A,2024,4872
ERP,SA2,315031408,A,2025,4912
ERP,SA2,316021423,A,2016,9804
ERP,SA2,316021423,A,2017,9921
ERP,SA2,316021423,A,2018,10107
ERP,SA2,316021423,A,2019,10195
ERP,SA2,316021423,A,2020,10381
ERP,SA2,316021423,A,2021,10480
ERP,SA2,316021423,A,2022,10716
ERP,SA2,316021423,A,2023,10919
ERP,SA2,316021423,A,2024,11081
ERP,SA2,316021423,A,2025,11379
ERP,SA2,316061443,A,2016,6402
ERP,SA2,316061443,A,2017,6490
ERP,SA2,316061443,A,2018,6573
ERP,SA2,316061443,A,2019,6640
ERP,SA2,316061443,A,2020,6759
ERP,SA2,316061443,A,2021,6865
ERP,SA2,316061443,A,2022,6980
ERP,SA2,316061443,A,2023,7133
ERP,SA2,316061443,A,2024,7299
ERP,SA2,316061443,A,2025,7415
ERP,SA2,317011451,A,2016,11551
ERP,SA2,317011451,A,2017,11654
ERP,SA2,317011451,A,2018,11790
ERP,SA2,317011451,A,2019,11896
ERP,SA2,317011451,A,2020,11989
ERP,SA2,317011451,A,2021,12076
ERP,SA2,317011451,A,2022,12261
ERP,SA2,317011451,A,2023,12513
ERP,SA2,317011451,A,2024,12780
ERP,SA2,317011451,A,2025,13029
ERP,SA2,318021483,A,2016,2377
ERP,SA2,318021483,A,2017,2387
ERP,SA2,318021483,A,2018,2397
ERP,SA2,318021483,A,2019,2430
ERP,SA2,318021483,A,2020,2434
ERP,SA2,318021483,A,2021,2485
ERP,SA2,318021483,A,2022,2521
ERP,SA2,318021483,A,2023,2568
ERP,SA2,318021483,A,2024,2617
ERP,SA2,318021483,A,2025,2658
ERP,SA2,319011496,A,2016,5564
ERP,SA2,319011496,A,2017,5616
ERP,SA2,319011496,A,2018,5668
ERP,SA2,319011496,A,2019,5750
ERP,SA2,319011496,A,2020,5764
ERP,SA2,319011496,A,2021,5848
ERP,SA2,319011496,A,2022,5898
ERP,SA2,319011496,A,2023,5983
ERP,SA2,319011496,A,2024,5982
ERP,SA2,319011496,A,2025,5981
ERP,SA2,319031511,A,2016,6351
ERP,SA2,319031511,A,2017,6378
ERP,SA2,319031511,A,2018,6416
ERP,SA2,319031511,A,2019,6463
ERP,SA2,319031511,A,2020,6473
ERP,SA2,319031511,A,2021,6606
ERP,SA2,319031511,A,2022,6763
ERP,SA2,319031511,A,2023,6909
ERP,SA2,319031511,A,2024,7061
ERP,SA2,319031511,A,2025,7148
ERP,SA2,319031515,A,2016,3747
ERP,SA2,319031515,A,2017,3748
ERP,SA2,319031515,A,2018,3735
ERP,SA2,319031515,A,2019,3750
ERP,SA2,319031515,A,2020,3779
ERP,SA2,319031515,A,2021,3814
ERP,SA2,319031515,A,2022,3835
ERP,SA2,319031515,A,2023,3862
ERP,SA2,319031515,A,2024,3904
ERP,SA2,319031515,A,2025,3959
ERP,SA2,401021008,A,2016,6341
ERP,SA2,401021008,A,2017,6403
ERP,SA2,401021008,A,2018,6505
ERP,SA2,401021008,A,2019,6592
ERP,SA2,401021008,A,2020,6685
ERP,SA2,401021008,A,2021,6864
ERP,SA2,401021008,A,2022,7013
ERP,SA2,401021008,A,2023,7133
ERP,SA2,401021008,A,2024,7254
ERP,SA2,401021008,A,2025,7402
ERP,SA2,402021030,A,2016,10463
ERP,SA2,402021030,A,2017,10591
ERP,SA2,402021030,A,2018,10724
ERP,SA2,402021030,A,2019,10895
ERP,SA2,402021030,A,2020,11022
ERP,SA2,402021030,A,2021,10963
ERP,SA2,402021030,A,2022,11093
ERP,SA2,402021030,A,2023,11303
ERP,SA2,402021030,A,2024,11493
ERP,SA2,402021030,A,2025,11567
ERP,SA2,402021034,A,2016,12337
ERP,SA2,402021034,A,2017,12414
ERP,SA2,402021034,A,2018,12471
ERP,SA2,402021034,A,2019,12515
ERP,SA2,402021034,A,2020,12555
ERP,SA2,402021034,A,2021,12603
ERP,SA2,402021034,A,2022,12672
ERP,SA2,402021034,A,2023,12796
ERP,SA2,402021034,A,2024,12891
ERP,SA2,402021034,A,2025,13041
ERP,SA2,402041171,A,2016,13650
ERP,SA2,402041171,A,2017,13860
ERP,SA2,402041171,A,2018,14037
ERP,SA2,402041171,A,2019,14195
ERP,SA2,402041171,A,2020,14313
ERP,SA2,402041171,A,2021,14033
ERP,SA2,402041171,A,2022,14337
ERP,SA2,402041171,A,2023,14809
ERP,SA2,402041171,A,2024,14970
ERP,SA2,402041171,A,2025,15002
ERP,SA2,403021060,A,2016,9535
ERP,SA2,403021060,A,2017,9607
ERP,SA2,403021060,A,2018,9628
ERP,SA2,403021060,A,2019,9683
ERP,SA2,403021060,A,2020,9763
ERP,SA2,403021060,A,2021,9779
ERP,SA2,403021060,A,2022,9847
ERP,SA2,403021060,A,2023,9977
ERP,SA2,403021060,A,2024,10105
ERP,SA2,403021060,A,2025,10209
ERP,SA2,403041075,A,2016,2739
ERP,SA2,403041075,A,2017,2743
ERP,SA2,403041075,A,2018,2752
ERP,SA2,403041075,A,2019,2737
ERP,SA2,403041075,A,2020,2732
ERP,SA2,403041075,A,2021,2744
ERP,SA2,403041075,A,2022,2783
ERP,SA2,403041075,A,2023,2827
ERP,SA2,403041075,A,2024,2866
ERP,SA2,403041075,A,2025,2899
ERP,SA2,403041079,A,2016,7651
ERP,SA2,403041079,A,2017,7710
ERP,SA2,403041079,A,2018,7745
ERP,SA2,403041079,A,2019,7806
ERP,SA2,403041079,A,2020,7861
ERP,SA2,403041079,A,2021,7910
ERP,SA2,403041079,A,2022,7931
ERP,SA2,403041079,A,2023,8031
ERP,SA2,403041079,A,2024,8110
ERP,SA2,403041079,A,2025,8128
ERP,SA2,404011093,A,2016,18158
ERP,SA2,404011093,A,2017,18462
ERP,SA2,404011093,A,2018,18643
ERP,SA2,404011093,A,2019,18942
ERP,SA2,404011093,A,2020,19211
ERP,SA2,404011093,A,2021,19356
ERP,SA2,404011093,A,2022,19808
ERP,SA2,404011093,A,2023,20189
ERP,SA2,404011093,A,2024,20313
ERP,SA2,404011093,A,2025,20466
ERP,SA2,404031108,A,2016,16975
ERP,SA2,404031108,A,2017,17003
ERP,SA2,404031108,A,2018,17161
ERP,SA2,404031108,A,2019,17290
ERP,SA2,404031108,A,2020,17491
ERP,SA2,404031108,A,2021,17252
ERP,SA2,404031108,A,2022,17457
ERP,SA2,404031108,A,2023,17985
ERP,SA2,404031108,A,2024,18295
ERP,SA2,404031108,A,2025,18520
ERP,SA2,406011130,A,2016,6667
ERP,SA2,406011130,A,2017,6712
ERP,SA2,406011130,A,2018,6756
ERP,SA2,406011130,A,2019,6802
ERP,SA2,406011130,A,2020,6880
ERP,SA2,406011130,A,2021,6970
ERP,SA2,406011130,A,2022,7025
ERP,SA2,406011130,A,2023,7100
ERP,SA2,406011130,A,2024,7191
ERP,SA2,406011130,A,2025,7232
ERP,SA2,406011134,A,2016,3681
ERP,SA2,406011134,A,2017,3688
ERP,SA2,406011134,A,2018,3703
ERP,SA2,406011134,A,2019,3720
ERP,SA2,406011134,A,2020,3743
ERP,SA2,406011134,A,2021,3769
ERP,SA2,406011134,A,2022,3794
ERP,SA2,406011134,A,2023,3836
ERP,SA2,406011134,A,2024,3864
ERP,SA2,406011134,A,2025,3895
ERP,SA2,407011148,A,2016,14719
ERP,SA2,407011148,A,2017,14895
ERP,SA2,407011148,A,2018,15113
ERP,SA2,407011148,A,2019,15406
ERP,SA2,407011148,A,2020,15759
ERP,SA2,407011148,A,2021,16133
ERP,SA2,407011148,A,2022,16443
ERP,SA2,407011148,A,2023,16619
ERP,SA2,407011148,A,2024,16883
ERP,SA2,407011148,A,2025,17189
ERP,SA2,407031162,A,2016,5491
ERP,SA2,407031162,A,2017,5501
ERP,SA2,407031162,A,2018,5525
ERP,SA2,407031162,A,2019,5571
ERP,SA2,407031162,A,2020,5628
ERP,SA2,407031162,A,2021,5698
ERP,SA2,407031162,A,2022,5733
ERP,SA2,407031162,A,2023,5716
ERP,SA2,407031162,A,2024,5735
ERP,SA2,407031162,A,2025,5715
ERP,SA2,501021012,A,2016,11940
ERP,SA2,501021012,A,2017,12083
ERP,SA2,501021012,A,2018,12185
ERP,SA2,501021012,A,2019,12388
ERP,SA2,501021012,A,2020,12577
ERP,SA2,501021012,A,2021,12789
ERP,SA2,501021012,A,2022,12905
ERP,SA2,501021012,A,2023,13151
ERP,SA2,501021012,A,2024,13320
ERP,SA2,501021012,A,2025,13513
ERP,SA2,501021251,A,2016,9164
ERP,SA2,501021251,A,2017,9462
ERP,SA2,501021251,A,2018,9691
ERP,SA2,501021251,A,2019,9803
ERP,SA2,501021251,A,2020,9956
ERP,SA2,501021251,A,2021,10142
ERP,SA2,501021251,A,2022,10273
ERP,SA2,501021251,A,2023,10492
ERP,SA2,501021251,A,2024,10756
ERP,SA2,501021251,A,2025,11081
ERP,SA2,502011021,A,2016,7337
ERP,SA2,502011021,A,2017,7554
ERP,SA2,502011021,A,2018,7910
ERP,SA2,502011021,A,2019,8214
ERP,SA2,502011021,A,2020,8527
ERP,SA2,502011021,A,2021,8754
ERP,SA2,502011021,A,2022,9068
ERP,SA2,502011021,A,2023,9623
ERP,SA2,502011021,A,2024,10241
ERP,SA2,502011021,A,2025,10844
ERP,SA2,503011036,A,2016,9107
ERP,SA2,503011036,A,2017,9210
ERP,SA2,503011036,A,2018,9409
ERP,SA2,503011036,A,2019,9586
ERP,SA2,503011036,A,2020,9829
ERP,SA2,503011036,A,2021,9913
ERP,SA2,503011036,A,2022,10032
ERP,SA2,503011036,A,2023,10227
ERP,SA2,503011036,A,2024,10584
ERP,SA2,503011036,A,2025,10651
ERP,SA2,504031060,A,2016,2803
ERP,SA2,504031060,A,2017,2776
ERP,SA2,504031060,A,2018,2791
ERP,SA2,504031060,A,2019,2818
ERP,SA2,504031060,A,2020,2863
ERP,SA2,504031060,A,2021,2897
ERP,SA2,504031060,A,2022,2945
ERP,SA2,504031060,A,2023,3033
ERP,SA2,504031060,A,2024,3152
ERP,SA2,504031060,A,2025,3235
ERP,SA2,504031064,A,2016,0
ERP,SA2,504031064,A,2017,0
ERP,SA2,504031064,A,2018,0
ERP,SA2,504031064,A,2019,0
ERP,SA2,504031064,A,2020,0
ERP,SA2,504031064,A,2021,0
ERP,SA2,504031064,A,2022,0
ERP,SA2,504031064,A,2023,0
ERP,SA2,504031064,A,2024,0
ERP,SA2,504031064,A,2025,0
ERP,SA2,505011076,A,2016,9092
ERP,SA2,505011076,A,2017,9326
ERP,SA2,505011076,A,2018,9512
ERP,SA2,505011076,A,2019,9653
ERP,SA2,505011076,A,2020,9884
ERP,SA2,505011076,A,2021,10048
ERP,SA2,505011076,A,2022,10248
ERP,SA2,505011076,A,2023,10627
ERP,SA2,505011076,A,2024,10972
ERP,SA2,505011076,A,2025,11228
ERP,SA2,505021093,A,2016,14419
ERP,SA2,505021093,A,2017,14554
ERP,SA2,505021093,A,2018,14573
ERP,SA2,505021093,A,2019,14732
ERP,SA2,505021093,A,2020,15040
ERP,SA2,505021093,A,2021,15118
ERP,SA2,505021093,A,2022,15281
ERP,SA2,505021093,A,2023,15768
ERP,SA2,505021093,A,2024,16070
ERP,SA2,505021093,A,2025,16322
ERP,SA2,505031255,A,2016,8248
ERP,SA2,505031255,A,2017,9926
ERP,SA2,505031255,A,2018,11147
ERP,SA2,505031255,A,2019,12339
ERP,SA2,505031255,A,2020,13430
ERP,SA2,505031255,A,2021,14418
ERP,SA2,505031255,A,2022,15887
ERP,SA2,505031255,A,2023,17756
ERP,SA2,505031255,A,2024,19957
ERP,SA2,505031255,A,2025,22493
ERP,SA2,505031303,A,2016,11890
ERP,SA2,505031303,A,2017,12219
ERP,SA2,505031303,A,2018,12569
ERP,SA2,505031303,A,2019,12962
ERP,SA2,505031303,A,2020,13246
ERP,SA2,505031303,A,2021,13552
ERP,SA2,505031303,A,2022,13903
ERP,SA2,505031303,A,2023,14291
ERP,SA2,505031303,A,2024,14656
ERP,SA2,505031303,A,2025,14858
ERP,SA2,506021119,A,2016,17275
ERP,SA2,506021119,A,2017,17242
ERP,SA2,506021119,A,2018,17293
ERP,SA2,506021119,A,2019,17526
ERP,SA2,506021119,A,2020,17888
ERP,SA2,506021119,A,2021,17906
ERP,SA2,506021119,A,2022,18115
ERP,SA2,506021119,A,2023,18997
ERP,SA2,506021119,A,2024,19661
ERP,SA2,506021119,A,2025,19989
ERP,SA2,506061143,A,2016,6586
ERP,SA2,506061143,A,2017,6756
ERP,SA2,506061143,A,2018,6955
ERP,SA2,506061143,A,2019,7145
ERP,SA2,506061143,A,2020,7312
ERP,SA2,506061143,A,2021,7395
ERP,SA2,506061143,A,2022,7562
ERP,SA2,506061143,A,2023,7809
ERP,SA2,506061143,A,2024,8100
ERP,SA2,506061143,A,2025,8298
